ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
4193b	0	0	1	1	0	1	0	0	0	B
4194a	0	0	1	0	0	1	0	0	0	B
4195a	0	0	1	1	0	1	0	0	0	B
4195b	0	0	1	1	0	1	0	0	0	B
4197a	1	0	1	1	0	1	0	0	0	B
4199a	1	0	1	0	0	1	0	0	0	B
4202a	1	0	1	0	0	1	0	0	0	B
4202b	1	0	1	1	0	1	0	0	0	B
4205a	0	0	1	0	0	1	0	1	0	DL
4205b	1	0	1	0	0	1	0	0	0	B
4207a	0	1	1	0	0	1	0	1	0	DL
4209a	0	1	1	0	0	1	0	1	0	DL
4212a	1	0	1	0	0	1	0	0	0	DL
4213a	0	0	1	0	0	1	0	0	0	B
4214a	0	0	1	0	0	1	1	0	0	B
4216a	1	0	1	0	0	0	1	0	0	B
4219a	0	0	1	0	0	1	0	0	0	B
4220a	0	0	1	1	0	1	0	0	0	B
4220b	0	0	1	1	0	1	0	0	0	B
4221a	0	0	1	0	0	1	0	0	0	B
4223a	0	0	1	0	0	1	1	0	0	B
4228a	0	0	1	0	0	1	0	0	0	B
4228b	0	0	1	0	0	1	0	0	0	B
4231a	0	0	1	0	0	1	0	0	1	B
4231b	0	0	1	0	0	1	0	0	1	B
4232a	0	0	0	0	0	0	0	0	0	B
4235a	0	0	0	0	0	0	0	0	0	B
4236a	1	0	1	0	0	1	0	0	0	B
4238a	1	0	1	1	0	1	0	0	0	B
4238b	0	0	1	1	0	1	0	0	0	B
4242a	1	0	1	1	0	1	0	0	0	B
4244a	1	0	1	0	0	0	0	1	0	B
4246a	0	0	1	0	0	1	0	0	0	B
4246b	0	0	1	0	0	1	0	0	0	DL
4247a	1	0	1	0	0	1	0	0	0	B
4247b	1	0	1	1	0	1	0	0	0	B
4248a	0	0	1	0	0	1	0	0	0	B
4251a	0	0	1	0	0	1	0	0	0	B
4252a	0	0	1	1	0	1	0	0	0	DL
4252b	1	0	1	1	0	1	0	0	0	DL
4253a	0	0	1	0	0	1	0	0	0	DL
4254a	0	0	1	0	0	1	0	0	0	DL
4257a	0	0	1	0	0	1	0	0	0	B
4257b	0	0	1	0	0	1	0	0	0	B
4259a	1	0	1	0	0	1	0	0	0	S
4260a	0	0	1	0	0	1	0	0	1	B
4260b	0	0	1	0	0	1	0	0	1	B
4265a	1	0	1	0	0	1	0	0	0	B
4266a	0	0	1	0	0	1	0	0	0	B
4266b	0	0	1	0	0	1	0	0	0	B
4267a	0	0	1	1	0	1	0	0	0	B
4267b	1	0	1	0	0	1	0	0	0	B
4269a	1	0	1	1	0	1	0	0	0	B
4269b	1	0	1	1	0	1	0	0	0	B
4272a	0	0	1	0	0	1	0	1	0	B
4274a	0	0	1	0	0	1	1	0	0	N
4274b	0	0	1	0	0	1	0	1	0	B
4275a	0	0	1	0	0	1	0	1	0	DL
4277a	0	0	1	0	0	1	0	0	0	B
4277b	0	0	1	0	0	1	0	0	0	B
4279a	0	0	1	0	0	1	0	0	0	B
4280a	0	0	1	0	0	1	0	0	0	B
4282a	0	0	1	0	0	1	0	0	0	DL
4282b	0	0	1	1	0	1	0	0	0	B
4283a	0	0	1	0	0	1	0	0	0	B
4284a	0	0	1	0	0	1	0	1	0	B
4287a	0	0	1	0	0	1	0	0	1	B
4287b	0	0	1	0	0	1	0	0	1	B
4289a	0	0	1	0	0	1	1	0	1	B
4290a	0	0	1	0	0	1	0	0	0	B
4291a	1	0	1	1	0	1	0	1	0	B
4295a	0	0	1	0	0	1	0	1	0	B
4301a	0	0	1	0	0	1	0	0	0	B
4301b	0	0	1	0	0	1	0	0	0	B
4304a	0	0	1	0	0	1	0	1	0	B
4305a	1	0	1	1	0	1	0	0	0	B
4305b	1	0	1	1	0	1	0	0	0	B
4306a	1	0	1	0	0	0	0	1	0	B
4307a	1	0	1	0	0	0	0	0	1	B
4308a	1	0	1	0	0	0	0	0	1	B
4312a	1	0	1	1	0	1	0	0	0	B
4312b	0	0	1	1	0	1	0	0	0	B
4315a	0	0	1	0	0	0	0	1	1	B
4316a	0	0	1	0	0	1	0	0	0	B
4318a	0	0	1	1	0	0	0	0	1	B
4320a	0	0	1	0	0	1	0	0	0	B
4322a	0	1	1	0	0	1	0	0	0	DL
4323a	1	0	1	0	0	1	0	0	0	B
4325a	0	1	1	0	0	1	0	0	1	DL
4328a	0	1	1	0	0	1	0	0	0	DL
4329a	0	0	1	0	0	1	0	0	0	B
4338a	1	0	1	1	0	1	0	0	0	B
4339a	0	0	1	0	0	1	0	1	0	B
4340a	1	0	1	0	0	0	0	0	1	B
4341a	1	0	1	0	0	1	0	0	0	B
4344a	0	0	1	0	0	1	0	0	0	DL
4344b	1	0	1	0	0	1	0	0	0	B
4346a	0	0	1	0	0	1	1	1	0	B
4347a	0	0	1	1	0	1	1	0	0	B
4348a	0	0	1	0	0	0	1	1	0	B
4349a	1	0	1	1	0	1	1	1	0	B
4350a	0	0	1	0	0	1	1	1	0	B
4351a	0	0	1	0	0	1	0	0	0	B
4354a	1	0	1	1	0	1	0	0	0	B
4354b	1	0	1	1	0	1	0	0	0	B
4357a	0	0	0	0	0	0	0	0	0	B
4359a	0	0	0	0	0	0	0	0	0	B
4361a	1	0	1	1	0	1	0	0	0	B
4361b	0	0	1	1	0	1	0	0	0	B
4363a	0	0	1	0	0	1	1	0	0	B
4364a	1	0	1	1	0	1	0	0	0	B
4364b	1	0	1	1	0	1	0	0	0	B
4365a	1	0	1	0	0	0	1	0	0	B
4369a	1	0	1	0	0	0	0	1	0	B
4370a	1	0	1	0	0	0	1	0	0	B
4377a	0	0	1	0	0	1	1	0	0	B
4378a	0	0	1	1	0	1	0	1	0	B
4379a	0	0	1	0	0	1	0	1	0	B
4382a	0	0	1	0	0	1	0	0	0	B
4382b	0	0	1	0	0	1	0	0	0	B
4387a	0	0	1	0	0	1	0	0	1	S
4387b	0	0	1	0	0	1	0	0	1	S
4390a	1	0	1	1	0	1	0	0	0	B
4390b	1	0	1	1	0	1	0	0	0	B
4392a	0	0	1	0	0	1	0	0	0	B
4393a	0	0	1	0	0	1	1	0	0	DL
4394a	0	0	1	0	0	1	1	0	0	DL
4395a	0	0	1	0	0	1	1	0	0	DL
4396a	0	0	1	1	0	1	0	1	0	DL
4398a	0	0	1	0	0	1	0	0	0	B
4398b	0	0	1	0	0	1	0	0	0	B
4401a	1	0	1	1	0	1	0	0	0	B
4401b	1	0	1	1	0	1	0	0	0	B
4407a	1	0	1	0	0	1	0	1	0	B
4407b	0	0	1	0	0	1	0	1	0	DL
4408a	0	0	1	0	0	1	0	0	1	B
4408b	0	0	1	0	0	1	0	0	1	B
4410a	1	0	1	0	0	1	1	0	0	B
4410b	1	0	1	1	0	1	0	0	0	B
4412a	1	0	1	0	0	1	1	0	0	B
4414a	0	0	1	0	0	1	1	0	0	B
4417a	0	0	1	1	0	1	0	0	0	B
4417b	1	0	1	1	0	1	0	0	0	B
4418a	1	0	1	0	0	1	0	0	0	B
4418b	1	0	1	0	0	1	0	0	0	B
4426a	1	0	1	1	0	1	0	0	0	B
4426b	1	0	1	1	0	1	0	0	0	B
4431a	0	0	1	0	0	0	1	1	1	DL
4432a	1	0	1	1	0	1	0	0	1	DL
4439a	0	0	1	1	0	0	0	0	1	B
4440a	1	0	1	0	0	0	0	0	1	B
4442a	1	0	1	0	0	0	0	0	1	B
4443a	0	0	1	0	0	1	0	0	1	DL
4445a	0	0	1	0	0	1	0	1	0	S
4446a	1	0	1	1	0	1	0	0	0	B
4446b	1	0	1	1	0	1	0	0	0	B
4447a	0	0	1	0	0	1	0	1	1	DL
4454a	0	1	1	0	0	1	0	1	0	DL
4457a	0	0	1	1	0	1	0	0	0	DL
4458a	0	0	1	0	0	1	0	1	0	DL
4464a	0	0	1	0	0	1	0	1	0	DL
4468a	0	0	1	1	0	1	0	0	0	B
4469a	0	0	1	0	0	1	0	0	0	B
4471a	0	0	1	0	0	1	0	0	0	N
4472a	0	0	1	0	0	1	0	0	0	B
4472b	0	0	1	0	0	1	0	0	0	B
4473a	0	0	1	0	0	1	0	0	1	B
4473b	0	0	1	0	0	1	0	0	1	B
4481a	0	0	1	0	0	1	0	0	0	B
4481b	0	0	1	0	0	1	0	0	0	B
4486a	0	0	1	1	0	0	0	1	0	B
4487a	0	0	1	0	0	0	1	0	0	B
4490a	1	0	1	0	0	1	0	0	0	DL
4497a	1	0	1	0	0	1	0	0	0	B
4498a	1	0	1	1	0	1	0	0	0	B
4498b	1	0	1	1	0	1	0	0	0	B
4501a	0	1	1	0	0	1	0	0	0	N
4503a	1	0	1	0	0	1	0	0	0	B
4503b	1	0	1	0	0	1	0	0	0	DL
4507a	1	0	1	0	0	1	0	0	0	DL
4509a	0	0	1	1	0	1	0	0	0	B
4509b	1	0	1	1	0	1	0	0	0	B
4511a	1	0	1	0	0	1	0	0	0	B
4511b	1	0	1	1	0	1	0	0	0	B
4513a	1	0	1	1	0	1	0	0	0	B
4514a	1	0	1	0	0	1	0	0	0	B
4515a	1	0	1	1	0	1	0	0	0	B
4516a	1	0	1	0	0	1	0	0	0	B
4522a	1	0	1	1	0	1	0	0	0	B
4523a	0	0	1	0	0	1	0	0	0	B
4524a	1	0	1	1	0	1	0	0	0	B
4525a	0	0	1	0	0	1	0	0	0	B
4529a	1	0	1	1	0	1	0	0	0	B
4529b	1	0	1	0	0	1	0	0	0	B
4534a	0	0	1	0	0	1	1	0	0	B
4540a	1	0	1	1	0	1	0	0	0	B
4540b	1	0	1	0	0	0	0	1	0	DL
4541a	0	0	1	0	0	0	1	1	0	B
4549a	1	0	1	1	0	1	0	0	1	DL
4551a	0	0	1	1	0	1	0	0	1	N
4553a	0	0	1	0	0	1	0	0	0	DL
4553b	0	0	1	0	0	1	0	1	0	DL
4556a	0	0	1	1	0	1	0	0	0	B
4556b	0	0	1	0	0	1	0	0	0	B
4558a	0	0	1	1	0	1	0	0	0	DL
4559a	1	0	1	0	0	0	1	0	0	B
4562a	0	0	1	0	0	1	0	1	0	B
4562b	0	0	1	0	0	1	0	0	0	B
4564a	0	0	1	0	0	1	0	1	0	B
4565a	1	0	1	1	0	1	0	0	0	B
4565b	1	0	1	1	0	1	0	0	0	B
4567a	0	0	1	1	0	1	0	0	0	DL
4569a	0	0	1	1	0	1	0	0	0	B
4569b	0	0	1	1	0	1	0	0	0	B
4570a	0	0	1	0	0	1	0	0	0	B
4573a	0	0	1	0	0	1	0	0	0	B
4574a	1	0	1	1	0	1	0	0	0	B
4574b	1	0	1	1	0	1	0	0	0	B
4579a	0	0	0	0	0	0	0	0	0	B
4580a	0	0	1	0	0	1	0	0	0	B
4580b	0	0	1	0	0	1	0	0	0	B
4590a	1	0	1	0	0	1	0	0	0	B
4590b	1	0	1	1	0	1	0	0	0	B
4595a	1	0	1	0	0	0	1	0	0	B
4596a	0	0	0	0	0	0	0	0	0	B
4597a	0	0	0	0	0	0	0	0	0	B
4601a	1	0	1	0	0	1	0	0	0	B
4601b	1	0	1	1	0	1	0	0	0	B
4606a	1	0	1	0	0	1	0	0	0	B
4611a	0	0	1	0	0	1	1	0	0	DL
4616a	0	0	1	0	0	1	0	0	0	DL
4617a	1	0	1	0	0	1	0	0	0	B
4617b	1	0	1	1	0	1	0	0	0	B
4619a	1	0	1	1	0	1	0	0	0	B
4619b	1	0	1	1	0	1	0	0	0	B
4626a	1	0	1	1	0	1	0	0	0	B
4626b	1	0	1	0	0	1	0	0	0	B
4630a	1	0	1	0	0	0	0	1	0	B
4632a	0	0	1	1	0	0	0	1	0	B
4633a	1	0	1	0	0	0	0	1	0	B
4634a	0	0	1	0	0	1	0	0	0	B
4634b	0	0	1	0	0	1	0	0	0	B
4635a	0	0	1	1	0	1	0	0	0	B
4635b	1	0	1	1	0	1	0	0	0	B
4636a	0	0	1	0	0	1	0	0	0	B
4636b	0	0	1	0	0	1	0	0	0	B
4643a	0	0	1	0	0	1	0	0	0	DL
4643b	0	0	1	0	0	1	0	0	0	DL
4644a	0	0	1	1	0	1	0	0	0	B
4644b	1	0	1	1	0	1	0	0	0	B
4646a	1	0	1	0	0	1	0	0	0	B
4648a	1	0	1	0	0	1	0	0	0	B
4651a	0	0	1	0	0	1	0	0	0	B
4652a	1	0	1	0	0	1	0	0	0	B
4652b	0	0	1	0	0	1	0	0	0	DL
4653a	0	0	1	1	0	1	0	0	0	B
4653b	1	0	1	1	0	1	0	0	0	B
4656a	1	0	1	0	0	1	0	0	0	B
4659a	1	0	1	1	0	1	0	0	0	B
4660a	1	0	1	0	0	0	0	1	0	B
4662a	1	0	1	0	0	1	0	0	0	B
4662b	1	0	1	1	0	1	0	0	0	B
4663a	0	0	1	0	0	1	0	0	0	B
4663b	0	0	1	0	0	1	0	0	0	B
4664a	1	0	1	0	0	1	0	0	0	B
4664b	1	0	1	1	0	1	0	0	0	B
4665a	0	0	1	0	0	1	1	1	0	B
4666a	1	0	1	1	0	1	0	1	0	DL
4668a	1	0	1	1	0	1	1	1	0	B
4669a	0	0	1	0	0	1	1	1	0	N
4671a	0	0	1	0	0	1	0	0	0	DL
4671b	1	0	1	0	0	1	0	0	0	DL
4673a	0	0	1	0	0	1	0	1	0	DL
4674a	0	0	0	0	0	0	0	0	0	DL
4674b	0	0	0	0	0	0	0	0	0	DL
4679a	0	0	1	0	0	1	0	1	0	B
4680a	0	0	1	0	0	1	1	0	0	N
4683a	0	0	1	0	0	1	0	1	0	B
4685a	0	0	1	0	0	1	1	0	0	B
4686a	0	0	1	1	0	1	0	0	0	B
4687a	0	0	1	0	0	1	0	1	0	B
4688a	0	0	1	1	0	1	0	0	0	B
4689a	0	0	1	0	0	1	0	0	0	N
4696a	0	0	1	0	0	1	0	1	0	B
4697a	0	0	1	0	0	1	0	1	0	B
4699a	0	0	1	0	0	1	0	0	0	B
4700a	1	0	1	1	0	1	0	0	0	B
4700b	1	0	1	1	0	1	0	0	0	B
4701a	0	0	1	0	0	1	1	0	0	N
4702a	0	0	1	0	0	1	1	0	1	B
4710a	0	0	1	0	0	1	0	0	0	B
4710b	0	0	1	0	0	1	0	0	0	B
4711a	1	0	1	1	0	1	0	0	0	B
4711b	0	0	1	1	0	1	0	0	0	B
4712a	1	0	1	0	0	0	1	0	0	B
4713a	1	0	1	1	0	1	0	0	0	B
4716a	1	0	1	0	0	0	0	1	0	B
4717a	0	0	1	0	0	1	0	0	0	B
4717b	0	0	1	0	0	1	0	0	0	B
4718a	0	0	1	1	0	1	0	0	0	B
4718b	1	0	1	1	0	1	0	0	0	B
4728a	1	0	1	0	0	1	0	0	0	DL
4728b	1	0	1	0	0	1	0	0	0	DL
4729a	0	0	1	1	0	1	0	0	0	B
4729b	1	0	1	1	0	1	0	0	0	B
4731a	1	0	1	0	0	1	0	0	0	B
4731b	1	0	1	0	0	1	0	0	0	B
4735a	1	0	1	1	0	1	0	0	0	DL
4740a	1	0	1	1	0	1	0	0	0	B
4740b	1	0	1	1	0	1	0	0	0	B
4742a	0	0	1	0	0	1	0	1	0	N
4743a	0	0	1	1	0	1	1	0	0	N
4745a	0	0	1	0	0	1	0	1	0	B
4746a	0	0	1	1	0	1	1	0	0	B
4752a	1	0	1	0	0	1	0	0	0	B
4753a	0	0	1	0	0	1	0	1	0	B
4756a	1	0	1	0	0	1	0	0	0	B
4759a	0	0	1	0	0	1	0	0	0	B
4760a	0	0	1	0	0	1	0	0	1	B
4760b	0	0	1	0	0	1	0	0	1	B
4761a	1	0	1	0	0	1	0	0	0	B
4762a	1	0	1	0	0	0	0	0	1	B
4763a	1	0	1	0	0	0	1	0	0	B
4764a	1	0	1	0	0	1	0	0	0	B
4766a	0	0	1	0	0	1	1	0	0	B
4766b	0	0	1	0	0	1	0	1	0	B
4769a	0	0	1	0	0	1	1	0	0	B
4769b	0	0	1	0	0	1	0	1	0	DL
4771a	1	0	1	0	0	1	0	0	0	B
4774a	1	0	1	0	0	1	0	0	0	B
4777a	0	0	1	0	0	1	0	0	0	DL
4777b	0	0	1	0	0	1	0	0	0	B
4780a	0	0	1	0	0	1	0	0	1	DL
4782a	1	0	1	1	0	1	0	0	0	B
4782b	0	0	1	1	0	1	0	0	0	B
4788a	1	0	1	0	1	1	0	0	0	B
4790a	1	0	1	0	0	1	0	0	0	B
4793a	0	0	1	0	0	1	0	1	0	B
4794a	1	0	1	1	0	1	0	0	0	B
4794b	1	0	1	1	0	1	0	0	0	B
4795a	0	0	1	0	0	1	0	0	0	B
4795b	0	0	1	0	0	1	0	0	0	B
4796a	1	0	1	0	0	1	0	0	0	B
4796b	1	0	1	1	0	1	0	0	0	B
4797a	0	0	1	0	0	1	0	0	0	DL
4798a	1	0	1	0	0	1	0	0	0	B
4798b	1	0	1	0	0	1	0	0	0	B
4799a	0	0	1	0	0	1	1	0	0	B
4800a	0	0	1	1	0	1	0	0	0	B
4802a	0	0	1	0	0	1	0	0	0	B
4802b	0	0	1	0	0	1	0	0	0	B
4805a	0	0	1	0	0	1	0	0	0	B
4805b	0	0	1	0	0	1	0	0	0	B
4806a	1	0	1	0	0	1	0	0	0	B
4806b	1	0	1	1	0	1	0	0	0	B
4807a	0	0	1	0	0	1	0	0	0	N
4808a	1	0	1	0	0	1	0	0	0	B
4810a	1	0	1	0	0	1	0	0	0	B
4811a	1	0	1	0	0	1	0	0	0	B
4812a	1	0	1	0	0	1	0	0	0	DL
4812b	1	0	1	1	0	1	0	0	0	DL
4813a	1	0	1	0	0	1	0	0	0	B
4815a	0	0	1	0	0	1	0	1	0	B
4817a	0	0	1	0	0	1	0	0	0	B
4817b	0	0	1	0	0	1	0	0	0	B
4819a	0	0	1	0	0	1	1	0	0	B
4820a	1	0	1	1	0	1	0	0	0	B
4821a	0	0	1	0	0	1	0	0	0	B
4822a	1	0	1	1	0	1	1	0	0	B
4825a	1	0	1	1	0	1	0	0	0	B
4825b	1	0	1	1	0	1	0	0	0	B
4826a	0	0	1	0	0	1	0	1	0	B
4832a	0	0	1	0	0	1	0	1	0	B
4836a	0	0	1	0	0	1	0	1	0	DL
4839a	0	0	1	0	0	1	1	0	0	B
4842a	0	0	1	0	1	1	0	1	0	B
4842b	0	0	1	0	1	1	0	0	0	B
4847a	1	0	1	1	0	1	0	0	0	B
4848a	0	0	1	0	0	1	1	0	0	B
4849a	0	0	1	1	0	1	0	0	0	B
4853a	0	0	1	0	0	1	0	0	0	B
4853b	0	0	1	0	0	1	0	0	0	B
4855a	0	0	1	0	0	1	1	0	0	B
4857a	0	0	1	0	0	1	1	0	0	B
4858a	0	0	1	1	0	1	1	0	0	B
4859a	0	0	1	0	0	1	1	0	0	B
4863a	0	0	1	1	0	1	0	0	0	B
4863b	0	0	1	1	0	1	0	0	0	B
4867a	1	0	1	0	0	0	0	0	1	B
4869a	0	0	1	0	0	1	1	0	0	B
4869b	0	0	1	0	0	1	0	1	0	B
4872a	1	0	1	1	0	1	0	0	0	B
4872b	1	0	1	1	0	1	0	0	0	B
4874a	0	0	1	1	0	1	0	1	0	B
4877a	0	0	1	0	0	1	1	0	0	B
4879a	0	0	1	1	0	1	0	0	0	B
4879b	1	0	1	1	0	1	0	0	0	B
4880a	0	0	1	0	0	1	0	0	0	B
4881a	1	0	1	1	0	1	0	0	0	B
4881b	1	0	1	1	0	1	0	0	0	B
4882a	0	0	1	0	0	1	1	0	0	B
4883a	0	0	1	1	0	1	1	0	0	S
4885a	1	0	1	1	0	1	1	0	0	B
4886a	0	0	1	0	0	1	0	1	0	B
4888a	1	0	1	1	0	1	0	0	0	B
4888b	0	0	1	1	0	1	0	0	0	B
4898a	0	0	1	0	0	1	0	1	0	B
4900a	1	0	1	0	0	0	0	0	1	B
4901a	0	0	1	1	0	0	0	0	1	B
4903a	1	0	1	1	0	1	0	0	0	B
4905a	0	0	1	0	0	1	0	1	0	DL
4911a	0	0	1	0	0	0	1	0	0	B
4912a	0	0	0	0	0	0	0	0	0	B
4913a	0	0	0	0	0	0	0	0	0	B
4918a	1	0	1	0	0	1	1	0	0	B
4919a	1	0	1	0	0	1	0	0	0	DL
4919b	1	0	1	0	0	1	0	0	0	B
4921a	1	0	1	0	0	1	0	0	0	B
4921b	1	0	1	1	0	1	0	0	0	B
4926a	1	0	1	1	0	1	0	0	0	B
4926b	1	0	1	1	0	1	0	0	0	B
4928a	1	0	1	0	0	1	0	0	0	B
4929a	1	0	1	0	0	1	0	0	0	B
4932a	0	0	1	0	0	1	0	0	0	B
4933a	1	0	1	0	0	1	0	0	0	B
4937a	0	0	1	0	0	1	0	0	0	N
4938a	0	0	1	0	0	1	0	1	0	DL
4940a	0	0	1	0	0	1	1	0	0	B
4940b	0	0	1	0	0	1	0	1	0	N
4941a	0	0	1	0	0	1	0	1	0	N
4942a	1	0	1	0	0	1	0	0	0	B
4942b	1	0	1	0	0	1	0	0	0	N
4944a	0	0	1	0	0	1	0	1	0	S
4946a	1	0	1	1	0	1	0	0	0	B
4946b	1	0	1	1	0	1	0	0	0	B
4947a	0	0	1	0	0	1	1	0	0	B
4947b	0	0	1	0	0	1	0	1	0	S
4948a	1	0	1	0	0	1	0	0	0	B
4948b	1	0	1	1	0	1	0	0	0	B
4949a	0	0	1	0	0	1	1	1	0	B
4950a	1	0	1	1	0	0	0	1	0	B
4951a	0	0	1	0	0	1	1	1	0	B
4953a	0	0	1	0	0	1	1	1	0	B
4954a	0	0	1	0	0	1	0	0	0	B
4959a	1	0	1	1	0	1	1	1	0	B
4964a	1	0	1	1	0	1	0	0	0	B
4964b	1	0	1	1	0	1	0	0	0	B
4965a	0	0	1	0	0	1	1	0	0	S
4965b	0	0	1	0	0	1	0	1	0	B
4967a	0	0	1	0	0	1	1	0	0	B
4968a	1	0	1	1	0	1	0	0	0	B
4970a	1	0	1	0	0	1	0	0	0	B
4971a	1	0	1	0	0	1	0	0	0	B
4974a	0	0	1	0	0	1	0	1	0	N
4975a	0	0	1	1	0	1	0	0	0	B
4975b	1	0	1	1	0	1	1	0	0	B
4977a	0	0	0	0	0	0	0	0	0	B
4978a	0	0	0	0	0	0	0	0	0	B
4981a	0	0	1	0	0	1	0	0	0	B
4981b	0	0	1	0	0	1	0	0	0	B
4982a	1	0	1	0	0	1	0	0	0	B
4982b	0	0	1	1	0	1	0	0	0	B
4985a	1	0	1	0	0	1	0	0	0	B
4989a	1	0	1	0	0	1	0	0	0	B
4990a	0	0	1	0	0	1	0	0	0	B
4990b	0	0	1	0	0	1	0	0	0	B
4991a	1	0	1	1	0	1	0	0	0	B
4991b	1	0	1	0	0	1	0	0	0	B
4992a	0	0	1	0	0	1	0	0	0	B
4992b	0	0	1	0	0	1	0	0	0	B
4996a	1	0	1	0	0	0	0	1	0	B
4997a	1	0	1	1	0	0	1	0	0	B
4998a	1	0	1	0	0	0	0	1	0	B
5002a	0	0	1	0	1	1	0	0	0	B
5005a	0	0	1	0	1	1	0	1	0	DL
5007a	0	0	1	0	1	1	0	1	0	DL
5011a	1	0	1	1	0	1	0	0	0	B
5011b	1	0	1	0	0	1	0	0	0	B
5012a	0	0	1	0	0	1	1	0	1	DL
5014a	1	0	1	0	0	0	0	0	1	B
5015a	0	0	1	1	0	1	0	0	1	N
5017a	0	0	1	0	0	1	0	0	0	B
5017b	0	0	1	0	0	1	0	0	0	B
5018a	1	0	1	0	0	1	0	0	0	B
5022a	1	0	1	0	0	1	0	0	0	DL
5023a	1	0	1	0	0	1	0	0	0	B
5024a	1	0	1	0	0	1	0	0	0	DL
5024b	1	0	1	0	0	1	0	0	0	DL
5025a	1	0	1	0	0	1	0	0	0	S
5026a	1	0	1	0	0	1	0	0	0	S
5027a	1	0	1	0	0	1	0	0	0	DL
5031a	1	0	1	1	0	1	0	0	0	B
5031b	1	0	1	1	0	1	0	0	0	B
5032a	0	0	1	0	0	1	0	0	0	DL
5033a	0	0	1	0	0	1	0	0	0	B
5033b	0	0	1	0	0	1	0	0	0	B
5037a	1	0	1	1	0	1	0	0	0	B
5037b	1	0	1	1	0	1	0	0	0	B
5039a	0	0	1	0	0	1	0	1	0	B
5040a	0	0	1	1	0	1	0	0	0	B
5040b	1	0	1	1	0	1	0	0	0	B
5045a	0	0	1	0	0	1	1	0	1	DL
5046a	0	0	1	1	0	1	0	0	1	DL
5048a	0	0	1	0	0	1	0	0	0	B
5048b	0	0	1	0	0	1	0	0	0	B
5049a	1	0	1	1	0	1	0	0	0	B
5049b	1	0	1	1	0	1	0	0	0	B
5050a	0	0	1	0	1	1	0	0	0	B
5050b	0	0	1	0	1	1	0	0	0	B
5053a	1	0	1	1	0	1	0	0	0	B
5056a	1	0	1	0	0	1	0	0	0	B
5058a	0	0	1	1	0	1	0	0	0	B
5058b	1	0	1	1	0	1	0	0	0	B
5060a	1	0	1	1	0	1	0	0	0	B
5060b	1	0	1	0	0	1	0	0	0	B
5064a	0	0	1	1	0	1	0	0	0	B
5064b	1	0	1	1	0	1	1	0	0	B
5072a	1	0	1	0	0	0	0	0	1	B
5073a	1	0	1	0	0	0	0	0	1	B
5074a	1	0	1	0	0	0	0	0	1	B
5078a	1	0	1	1	0	1	0	0	0	B
5078b	1	0	1	0	0	1	0	0	0	B
5079a	0	0	1	0	0	1	0	0	1	B
5080a	1	0	1	1	0	0	0	0	1	B
5081a	0	0	1	0	0	1	0	0	1	B
5083a	0	0	1	0	0	1	0	0	1	B
5085a	1	0	1	1	0	1	0	0	0	B
5085b	1	0	1	0	0	1	0	0	0	B
5086a	0	0	1	0	0	1	0	0	0	DL
5089a	0	0	1	0	0	0	1	0	0	B
5091a	1	0	1	0	0	1	0	0	0	B
5092a	1	0	1	0	0	1	0	0	0	B
5096a	0	0	1	0	0	1	1	0	0	B
5097a	1	0	1	0	0	0	0	0	1	B
5100a	0	0	1	1	0	1	0	0	0	B
5102a	0	0	1	0	0	1	0	0	0	B
5102b	0	0	1	0	0	1	0	0	0	B
5105a	1	0	1	1	0	1	0	0	0	B
5105b	1	0	1	0	0	1	0	0	0	B
5107a	1	0	1	0	0	0	0	1	0	DL
5107b	1	0	1	1	0	1	1	0	0	DL
5109a	1	0	1	0	0	0	1	0	0	B
5114a	1	0	1	1	0	1	0	0	0	B
5114b	1	0	1	1	0	1	0	0	0	B
5115a	0	0	0	0	0	0	0	0	0	B
5116a	0	0	0	0	0	0	0	0	0	B
5117a	1	0	1	0	0	0	0	1	0	B
5121a	1	0	1	0	0	1	0	0	0	B
5121b	1	0	1	1	0	1	0	0	0	B
5123a	1	0	1	1	0	1	0	0	0	B
5123b	1	0	1	0	0	1	0	0	0	B
5124a	1	0	1	0	0	1	0	0	0	B
5125a	1	0	1	1	0	1	0	0	0	B
5127a	0	0	1	1	0	1	0	0	0	B
5133a	1	0	1	0	0	1	0	0	0	B
5134a	0	0	1	1	0	1	0	0	0	DL
5134b	1	0	1	1	0	1	0	0	0	DL
5135a	1	0	1	0	0	1	0	0	0	DL
5136a	0	0	1	1	0	1	0	0	0	DL
5137a	1	0	1	0	0	1	0	0	0	DL
5139a	0	0	1	1	0	1	0	0	0	B
5139b	1	0	1	1	0	1	0	0	0	B
5141a	1	0	1	1	0	1	0	0	0	B
5141b	1	0	1	1	0	1	0	0	0	B
5142a	0	0	1	0	0	1	1	0	0	B
5145a	1	0	1	1	0	1	1	0	0	B
5147a	0	0	1	0	0	1	0	0	0	B
5147b	0	0	1	0	0	1	0	0	0	B
5149a	0	0	1	0	0	1	0	0	0	DL
5149b	0	0	1	0	0	1	0	0	0	DL
5153a	0	0	1	0	0	0	0	1	0	B
5154a	0	0	1	0	0	0	1	0	0	B
5155a	0	0	1	0	0	0	1	0	0	B
5160a	1	0	1	0	0	1	0	0	0	B
5161a	1	0	1	0	0	1	0	0	0	B
5163a	1	0	1	1	0	1	0	0	0	B
5166a	1	0	1	0	0	1	0	0	0	B
