pair_ID	GoldLabel	complexCtxs	contraCost	VER	ANTIVER	AVER	EQUALS	SUPER	SUB	DIS	GKR4NLILabel
3856a	E	0	0	1	0	0	1	0	0	0	E
3856b	E	0	0	1	0	0	1	0	0	0	E
3857a	C	1	0	1	1	0	1	0	0	0	C
3857b	C	1	0	1	1	0	1	0	0	0	C
3860a	N	0	0	1	1	0	1	0	1	0	N
3864a	N	0	0	1	0	0	1	0	1	0	N
3866a	N	0	0	1	0	0	1	0	0	1	N
3868a	N	1	0	1	0	0	1	0	0	0	N
3869a	N	1	0	1	0	0	1	0	0	0	E
3870a	E	1	0	1	0	0	1	0	0	0	N
3871a	N	1	0	1	0	0	1	0	0	0	N
3872a	N	0	0	1	0	0	1	1	0	0	N
3873a	N	1	0	1	0	0	0	0	1	0	N
3874a	N	0	0	1	0	0	1	1	0	0	N
3885a	E	0	0	1	0	0	1	0	1	0	E
3885b	E	0	0	1	0	0	1	1	0	0	N
3886a	C	0	0	1	1	0	1	0	0	0	C
3886b	C	0	0	1	1	0	1	0	0	0	C
3887a	E	0	0	1	0	0	1	0	0	0	E
3892a	N	1	0	1	0	0	1	0	0	0	N
3893a	N	1	0	1	0	0	1	0	0	0	N
3895a	N	0	0	1	0	0	1	1	0	0	N
3898a	N	0	0	1	0	0	1	0	0	0	N
3899a	N	1	0	1	1	0	1	0	0	0	C
3901a	N	0	0	1	0	0	0	1	0	0	N
3904a	N	1	0	1	0	0	1	0	0	0	N
3905a	E	0	0	1	0	0	1	0	0	0	E
3908a	N	1	0	1	0	0	1	0	0	0	N
3912a	E	0	0	1	1	0	1	0	1	0	N
3912b	E	0	0	1	1	0	1	0	0	0	N
3914a	E	0	0	1	0	0	1	0	0	0	E
3915a	C	1	0	1	1	0	1	0	0	0	C
3915b	C	1	0	1	1	0	1	0	0	0	C
3917a	N	0	0	1	1	0	1	0	0	0	N
3920a	E	0	0	1	0	0	1	0	0	0	N
3921a	N	0	0	1	0	0	1	0	1	0	N
3924a	E	0	0	1	0	0	1	0	0	0	N
3924b	E	0	0	1	0	0	1	0	0	0	E
3930a	N	0	0	1	0	0	1	0	1	0	N
3934a	E	0	0	1	0	0	1	0	0	0	E
3934b	E	0	0	1	0	0	1	0	0	0	E
3935a	C	1	0	1	1	0	1	0	0	0	C
3935b	C	0	0	1	1	0	1	0	0	0	C
3936a	E	0	0	1	0	0	1	0	0	0	E
3938a	E	1	0	1	0	0	1	0	0	0	N
3939a	N	1	0	1	0	0	1	0	0	0	N
3939b	C	1	0	1	0	0	1	0	0	0	N
3940a	E	1	0	1	0	0	1	0	0	0	N
3940b	E	1	0	1	0	0	1	0	0	0	N
3942a	E	1	0	1	0	0	1	0	0	0	N
3942b	E	1	0	1	0	0	1	0	0	0	N
3943a	E	0	0	1	0	0	1	0	0	0	E
3943b	E	0	0	1	0	0	1	0	0	0	N
3947a	E	0	0	1	0	0	1	0	0	0	N
3948a	C	1	0	1	1	0	1	1	0	0	C
3948b	C	0	0	1	1	0	1	0	1	0	C
3949a	E	0	0	1	0	0	1	0	0	0	N
3949b	E	0	0	1	0	0	1	0	0	0	N
3951a	E	0	0	1	0	0	1	0	0	0	N
3955a	C	1	0	1	1	0	1	0	0	0	C
3955b	C	1	0	1	1	0	1	0	0	0	C
3957a	E	0	0	1	0	0	1	0	0	0	N
3958a	N	0	0	1	1	0	1	0	0	0	N
3961a	C	0	0	1	0	0	1	1	0	0	N
3970a	N	1	0	1	0	0	0	1	0	0	N
3972a	E	0	0	1	0	0	1	0	0	0	E
3973a	C	0	0	1	1	0	1	0	0	0	C
3973b	C	0	0	1	1	0	1	0	0	0	C
3976a	E	0	0	1	0	0	1	0	0	0	N
3980a	E	0	0	1	0	0	1	0	0	0	N
3985a	N	1	0	1	0	0	1	0	0	0	N
3986a	N	1	0	1	1	0	1	0	0	0	N
3987a	N	1	0	1	0	0	1	0	0	0	N
3990a	E	0	0	1	0	0	1	0	0	0	E
3992a	E	0	0	1	0	0	1	0	1	0	E
3994a	N	0	0	1	0	0	1	0	0	0	N
3995a	N	1	0	1	0	0	1	1	0	0	N
3998a	N	1	0	1	0	0	1	1	0	0	N
3999a	N	1	0	1	1	0	0	1	0	0	N
4002a	N	0	0	1	0	0	1	1	0	0	N
4004a	E	0	0	1	0	0	1	0	0	0	E
4004b	E	0	0	1	0	0	1	0	0	0	E
4007a	N	1	0	1	1	0	1	0	0	0	C
4007b	C	1	0	1	1	0	1	0	0	0	C
4012a	N	0	0	1	0	0	1	0	0	0	N
4013a	C	1	0	1	1	0	1	0	0	0	C
4013b	C	1	0	1	1	0	1	0	0	0	C
4014a	N	0	1	1	0	0	1	0	0	0	C
4017a	C	0	1	1	0	0	1	0	0	0	C
4017b	C	0	1	1	0	0	1	0	0	0	C
4020a	C	0	1	1	0	0	1	0	0	0	C
4021a	E	0	0	1	0	0	1	0	0	0	E
4028a	C	0	0	1	1	0	1	0	0	0	C
4028b	C	1	0	1	1	0	1	0	0	0	C
4033a	N	0	0	1	0	0	1	1	0	0	N
4034a	C	0	0	1	0	0	1	1	0	1	N
4036a	E	0	0	1	0	0	1	0	0	0	E
4036b	E	0	0	1	0	0	1	0	0	0	E
4037a	C	1	0	1	1	0	1	0	0	0	C
4037b	C	1	0	1	0	0	1	0	0	0	C
4038a	E	0	0	1	0	0	1	0	0	0	E
4038b	E	0	0	1	0	0	1	0	0	0	E
4040a	N	0	0	1	0	0	1	0	0	0	N
4041a	N	1	0	1	0	0	1	0	0	0	N
4043a	C	1	0	1	0	0	1	0	0	0	N
4043b	C	1	0	1	0	0	1	0	0	0	N
4045a	E	0	0	1	0	0	1	0	1	0	E
4046a	N	1	0	1	0	0	1	0	0	0	N
4046b	C	1	0	1	0	0	1	0	0	0	N
4047a	E	0	0	1	0	0	1	0	0	0	E
4049a	E	0	0	1	0	0	1	0	0	0	E
4050a	C	0	0	1	1	0	1	0	0	0	N
4056a	E	0	0	1	0	0	1	0	0	0	E
4056b	E	0	0	1	0	0	1	0	0	0	E
4058a	N	0	0	1	0	0	1	0	0	0	N
4061a	N	1	0	1	0	0	1	0	0	0	C
4062a	N	0	0	1	0	0	1	0	0	0	N
4063a	E	0	0	1	0	0	1	0	0	0	E
4063b	E	0	0	1	0	0	1	0	0	0	E
4065a	N	1	0	1	0	0	1	0	0	0	N
4068a	N	1	0	1	0	0	0	1	0	0	N
4069a	N	1	0	1	0	0	0	1	0	0	N
4071a	N	0	0	1	0	0	1	0	1	0	N
4072a	N	1	0	1	0	0	1	1	0	0	N
4074a	E	0	0	1	0	0	1	0	0	0	E
4074b	E	0	0	1	0	0	1	0	0	0	E
4076a	E	0	0	1	0	0	1	0	0	0	N
4076b	E	0	0	1	0	0	1	0	0	0	N
4083a	C	0	0	1	0	0	1	0	0	0	N
4084a	E	0	0	1	0	0	1	0	0	0	E
4084b	E	0	0	1	0	0	1	0	0	0	E
4085a	E	0	0	1	0	0	1	0	0	0	E
4085b	E	0	0	1	0	0	1	0	0	0	E
4087a	N	1	0	1	0	0	1	0	0	0	E
4088a	N	1	0	1	0	0	1	0	0	0	N
4088b	C	1	0	1	0	0	1	0	0	0	N
4090a	E	0	0	0	0	0	0	0	0	0	N
4094a	E	0	0	1	0	0	1	0	1	0	E
4100a	E	0	0	1	0	0	1	0	0	0	E
4100b	E	0	0	1	0	0	1	0	0	0	E
4102a	N	0	0	1	0	0	1	0	0	0	N
4105a	N	1	0	1	0	0	1	0	0	0	N
4108a	C	0	0	1	1	0	1	0	0	0	C
4108b	C	1	0	1	1	0	1	0	0	0	C
4109a	E	0	0	1	0	0	1	0	0	0	E
4109b	E	0	0	1	0	0	1	0	0	0	E
4112a	N	0	0	1	1	0	1	0	0	0	N
4113a	E	0	0	1	0	0	1	0	0	0	N
4115a	E	0	0	1	0	0	1	0	0	0	N
4117a	C	0	0	1	1	0	1	0	0	0	C
4117b	C	0	0	1	1	0	1	0	0	0	C
4118a	E	0	0	1	0	0	1	0	0	0	E
4118b	E	0	0	1	0	0	1	0	0	0	E
4119a	C	1	0	1	1	0	1	0	0	0	C
4119b	C	1	0	1	1	0	1	0	0	0	C
4120a	C	0	0	1	0	0	1	0	0	0	N
4120b	C	0	0	1	0	0	1	0	0	0	E
4123a	N	0	0	1	0	0	1	0	0	0	N
4125a	N	0	0	1	1	0	1	0	0	0	N
4125b	C	0	0	1	1	0	1	0	0	0	N
4126a	N	0	0	1	0	0	1	0	0	0	N
4127a	N	0	0	1	0	0	1	1	0	0	N
4127b	E	0	0	1	0	0	1	0	1	0	E
4132a	N	1	0	1	0	0	1	0	0	0	N
4134a	C	1	0	1	1	0	1	0	1	0	C
4134b	C	0	0	1	1	0	1	0	0	0	C
4136a	E	1	0	1	0	0	1	1	0	0	N
4137a	C	1	0	1	0	0	1	0	0	0	C
4137b	C	1	0	1	1	0	1	0	0	0	C
4141a	N	1	0	1	1	0	1	1	0	0	N
4142a	N	0	0	1	0	0	1	0	0	0	N
4145a	E	0	0	1	0	0	1	0	1	0	E
4147a	E	0	0	1	0	0	1	1	0	0	N
4147b	E	0	0	1	0	0	1	0	1	0	E
4148a	C	1	0	1	1	0	1	0	0	0	C
4148b	C	1	0	1	1	0	1	0	0	0	C
4149a	N	0	0	1	0	0	1	1	0	0	N
4152a	N	1	0	1	1	0	1	0	0	0	N
4154a	E	0	0	1	0	0	1	0	0	0	E
4154b	E	0	0	1	0	0	1	0	0	0	E
4162a	N	0	0	1	0	0	1	0	0	0	N
4163a	E	1	0	1	0	0	1	0	0	0	N
4163b	E	1	0	1	0	0	1	0	0	0	N
4165a	E	0	0	1	0	0	1	0	0	0	E
4165b	E	0	0	1	0	0	1	0	0	0	E
4168a	N	0	0	1	0	0	1	0	0	0	N
4173a	C	1	0	1	0	0	1	0	0	0	C
4173b	C	1	0	1	1	0	1	0	0	0	C
4174a	E	0	0	1	0	0	1	0	0	0	E
4174b	E	0	0	1	0	0	1	0	0	0	E
4176a	E	0	0	1	0	0	1	0	1	0	E
4178a	E	0	0	1	0	0	1	0	1	0	E
4179a	C	1	0	1	1	0	1	0	1	0	C
4179b	C	1	0	1	0	0	0	1	0	0	C
4181a	E	0	0	1	0	0	1	1	0	0	N
4183a	N	0	0	1	0	0	1	0	1	0	E
4183b	E	1	0	1	0	0	1	0	0	0	E
4185a	N	0	0	1	0	0	1	0	0	0	N
4193a	C	0	0	1	1	0	1	0	0	0	C
4193b	C	0	0	1	1	0	1	0	0	0	C
4194a	E	0	0	1	0	0	1	0	0	0	E
4195a	C	0	0	1	1	0	1	0	0	0	C
4195b	C	0	0	1	1	0	1	0	0	0	C
4197a	N	1	0	1	1	0	1	0	0	0	N
4199a	N	1	0	1	0	0	1	0	0	0	N
4202a	C	1	0	1	0	0	1	0	0	0	C
4202b	C	1	0	1	1	0	1	0	0	0	C
4205a	E	0	0	1	0	0	1	0	1	0	N
4205b	E	1	0	1	0	0	1	0	0	0	E
4207a	E	0	1	1	0	0	1	0	1	0	C
4209a	E	0	1	1	0	0	1	0	1	0	C
4212a	E	1	0	1	0	0	1	0	0	0	N
4213a	N	0	0	1	0	0	1	0	0	0	N
4214a	N	0	0	1	0	0	1	1	0	0	N
4216a	N	1	0	1	0	0	0	1	0	0	N
4219a	E	0	0	1	0	0	1	0	0	0	E
4220a	C	0	0	1	1	0	1	0	0	0	C
4220b	C	0	0	1	1	0	1	0	0	0	C
4221a	E	0	0	1	0	0	1	0	0	0	E
4223a	N	0	0	1	0	0	1	1	0	0	N
4228a	E	0	0	1	0	0	1	0	0	0	E
4228b	E	0	0	1	0	0	1	0	0	0	E
4231a	C	0	0	1	0	0	1	0	0	1	C
4231b	C	0	0	1	0	0	1	0	0	1	C
4232a	N	0	0	0	0	0	0	0	0	0	N
4235a	N	0	0	0	0	0	0	0	0	0	N
4236a	N	1	0	1	0	0	1	0	0	0	N
4238a	C	1	0	1	1	0	1	0	0	0	C
4238b	C	0	0	1	1	0	1	0	0	0	C
4242a	N	1	0	1	1	0	1	0	0	0	N
4244a	N	1	0	1	0	0	0	0	1	0	N
4246a	E	0	0	1	0	0	1	0	0	0	E
4246b	E	0	0	1	0	0	1	0	0	0	N
4247a	C	1	0	1	0	0	1	0	0	0	C
4247b	C	1	0	1	1	0	1	0	0	0	C
4248a	N	0	0	1	0	0	1	0	0	0	N
4251a	N	0	0	1	0	0	1	0	0	0	N
4252a	C	0	0	1	1	0	1	0	0	0	N
4252b	C	1	0	1	1	0	1	0	0	0	N
4253a	N	0	0	1	0	0	1	0	0	0	E
4254a	E	0	0	1	0	0	1	0	0	0	N
4257a	E	0	0	1	0	0	1	0	0	0	E
4257b	E	0	0	1	0	0	1	0	0	0	E
4259a	E	1	0	1	0	0	1	0	0	0	E
4260a	C	0	0	1	0	0	1	0	0	1	C
4260b	C	0	0	1	0	0	1	0	0	1	C
4265a	N	1	0	1	0	0	1	0	0	0	N
4266a	E	0	0	1	0	0	1	0	0	0	E
4266b	E	0	0	1	0	0	1	0	0	0	E
4267a	C	0	0	1	1	0	1	0	0	0	C
4267b	C	1	0	1	0	0	1	0	0	0	C
4269a	C	1	0	1	1	0	1	0	0	0	C
4269b	C	1	0	1	1	0	1	0	0	0	C
4272a	E	0	0	1	0	0	1	0	1	0	E
4274a	E	0	0	1	0	0	1	1	0	0	N
4274b	E	0	0	1	0	0	1	0	1	0	E
4275a	E	0	0	1	0	0	1	0	1	0	N
4277a	E	0	0	1	0	0	1	0	0	0	E
4277b	E	0	0	1	0	0	1	0	0	0	E
4279a	E	0	0	1	0	0	1	0	0	0	E
4280a	E	0	0	1	0	0	1	0	0	0	E
4282a	C	0	0	1	0	0	1	0	0	0	E
4282b	C	0	0	1	1	0	1	0	0	0	C
4283a	E	0	0	1	0	0	1	0	0	0	E
4284a	E	0	0	1	0	0	1	0	1	0	E
4287a	C	0	0	1	0	0	1	0	0	1	C
4287b	C	0	0	1	0	0	1	0	0	1	C
4289a	N	0	0	1	0	0	1	1	0	1	N
4290a	E	0	0	1	0	0	1	0	0	0	E
4291a	C	1	0	1	1	0	1	0	1	0	C
4295a	E	0	0	1	0	0	1	0	1	0	E
4301a	E	0	0	1	0	0	1	0	0	0	E
4301b	E	0	0	1	0	0	1	0	0	0	E
4304a	E	0	0	1	0	0	1	0	1	0	E
4305a	C	1	0	1	1	0	1	0	0	0	C
4305b	C	1	0	1	1	0	1	0	0	0	C
4306a	N	1	0	1	0	0	0	0	1	0	N
4307a	N	1	0	1	0	0	0	0	0	1	N
4308a	N	1	0	1	0	0	0	0	0	1	N
4312a	C	1	0	1	1	0	1	0	0	0	C
4312b	C	0	0	1	1	0	1	0	0	0	C
4315a	N	0	0	1	0	0	0	0	1	1	N
4316a	N	0	0	1	0	0	1	0	0	0	N
4318a	N	0	0	1	1	0	0	0	0	1	N
4320a	E	0	0	1	0	0	1	0	0	0	E
4322a	N	0	1	1	0	0	1	0	0	0	C
4323a	N	1	0	1	0	0	1	0	0	0	N
4325a	N	0	1	1	0	0	1	0	0	1	E
4328a	N	0	1	1	0	0	1	0	0	0	C
4329a	E	0	0	1	0	0	1	0	0	0	E
4338a	N	1	0	1	1	0	1	0	0	0	N
4339a	N	0	0	1	0	0	1	0	1	0	N
4340a	N	1	0	1	0	0	0	0	0	1	N
4341a	N	1	0	1	0	0	1	0	0	0	N
4344a	E	0	0	1	0	0	1	0	0	0	N
4344b	E	1	0	1	0	0	1	0	0	0	E
4346a	N	0	0	1	0	0	1	1	1	0	N
4347a	N	0	0	1	1	0	1	1	0	0	N
4348a	N	0	0	1	0	0	0	1	1	0	N
4349a	N	1	0	1	1	0	1	1	1	0	N
4350a	N	0	0	1	0	0	1	1	1	0	N
4351a	E	0	0	1	0	0	1	0	0	0	E
4354a	C	1	0	1	1	0	1	0	0	0	C
4354b	C	1	0	1	1	0	1	0	0	0	C
4357a	N	0	0	0	0	0	0	0	0	0	N
4359a	N	0	0	0	0	0	0	0	0	0	N
4361a	C	1	0	1	1	0	1	0	0	0	C
4361b	C	0	0	1	1	0	1	0	0	0	C
4363a	N	0	0	1	0	0	1	1	0	0	N
4364a	C	1	0	1	1	0	1	0	0	0	C
4364b	C	1	0	1	1	0	1	0	0	0	C
4365a	N	1	0	1	0	0	0	1	0	0	N
4369a	N	1	0	1	0	0	0	0	1	0	N
4370a	N	1	0	1	0	0	0	1	0	0	N
4377a	N	0	0	1	0	0	1	1	0	0	N
4378a	N	0	0	1	1	0	1	0	1	0	N
4379a	N	0	0	1	0	0	1	0	1	0	N
4382a	E	0	0	1	0	0	1	0	0	0	E
4382b	E	0	0	1	0	0	1	0	0	0	E
4387a	C	0	0	1	0	0	1	0	0	1	C
4387b	C	0	0	1	0	0	1	0	0	1	C
4390a	C	1	0	1	1	0	1	0	0	0	C
4390b	C	1	0	1	1	0	1	0	0	0	C
4392a	N	0	0	1	0	0	1	0	0	0	N
4393a	E	0	0	1	0	0	1	1	0	0	N
4394a	E	0	0	1	0	0	1	1	0	0	N
4395a	E	0	0	1	0	0	1	1	0	0	N
4396a	C	0	0	1	1	0	1	0	1	0	N
4398a	E	0	0	1	0	0	1	0	0	0	E
4398b	E	0	0	1	0	0	1	0	0	0	E
4401a	C	1	0	1	1	0	1	0	0	0	C
4401b	C	1	0	1	1	0	1	0	0	0	C
4407a	E	1	0	1	0	0	1	0	1	0	E
4407b	E	0	0	1	0	0	1	0	1	0	N
4408a	C	0	0	1	0	0	1	0	0	1	C
4408b	C	0	0	1	0	0	1	0	0	1	C
4410a	C	1	0	1	0	0	1	1	0	0	C
4410b	C	1	0	1	1	0	1	0	0	0	C
4412a	N	1	0	1	0	0	1	1	0	0	N
4414a	N	0	0	1	0	0	1	1	0	0	N
4417a	C	0	0	1	1	0	1	0	0	0	C
4417b	C	1	0	1	1	0	1	0	0	0	C
4418a	E	1	0	1	0	0	1	0	0	0	E
4418b	E	1	0	1	0	0	1	0	0	0	E
4426a	C	1	0	1	1	0	1	0	0	0	C
4426b	C	1	0	1	1	0	1	0	0	0	C
4431a	N	0	0	1	0	0	0	1	1	1	C
4432a	N	1	0	1	1	0	1	0	0	1	E
4439a	N	0	0	1	1	0	0	0	0	1	N
4440a	N	1	0	1	0	0	0	0	0	1	N
4442a	N	1	0	1	0	0	0	0	0	1	N
4443a	E	0	0	1	0	0	1	0	0	1	N
4445a	N	0	0	1	0	0	1	0	1	0	N
4446a	C	1	0	1	1	0	1	0	0	0	C
4446b	C	1	0	1	1	0	1	0	0	0	C
4447a	N	0	0	1	0	0	1	0	1	1	C
4454a	N	0	1	1	0	0	1	0	1	0	C
4457a	C	0	0	1	1	0	1	0	0	0	N
4458a	E	0	0	1	0	0	1	0	1	0	N
4464a	N	0	0	1	0	0	1	0	1	0	E
4468a	N	0	0	1	1	0	1	0	0	0	N
4469a	N	0	0	1	0	0	1	0	0	0	N
4471a	C	0	0	1	0	0	1	0	0	0	E
4472a	E	0	0	1	0	0	1	0	0	0	E
4472b	E	0	0	1	0	0	1	0	0	0	E
4473a	C	0	0	1	0	0	1	0	0	1	C
4473b	C	0	0	1	0	0	1	0	0	1	C
4481a	E	0	0	1	0	0	1	0	0	0	E
4481b	E	0	0	1	0	0	1	0	0	0	E
4486a	N	0	0	1	1	0	0	0	1	0	N
4487a	N	0	0	1	0	0	0	1	0	0	N
4490a	E	1	0	1	0	0	1	0	0	0	N
4497a	N	1	0	1	0	0	1	0	0	0	N
4498a	C	1	0	1	1	0	1	0	0	0	C
4498b	C	1	0	1	1	0	1	0	0	0	C
4501a	N	0	1	1	0	0	1	0	0	0	C
4503a	N	1	0	1	0	0	1	0	0	0	N
4503b	C	1	0	1	0	0	1	0	0	0	N
4507a	E	1	0	1	0	0	1	0	0	0	N
4509a	C	0	0	1	1	0	1	0	0	0	C
4509b	C	1	0	1	1	0	1	0	0	0	C
4511a	C	1	0	1	0	0	1	0	0	0	C
4511b	C	1	0	1	1	0	1	0	0	0	C
4513a	N	1	0	1	1	0	1	0	0	0	N
4514a	N	1	0	1	0	0	1	0	0	0	N
4515a	N	1	0	1	1	0	1	0	0	0	N
4516a	N	1	0	1	0	0	1	0	0	0	N
4522a	N	1	0	1	1	0	1	0	0	0	N
4523a	N	0	0	1	0	0	1	0	0	0	N
4524a	N	1	0	1	1	0	1	0	0	0	N
4525a	N	0	0	1	0	0	1	0	0	0	N
4529a	C	1	0	1	1	0	1	0	0	0	C
4529b	C	1	0	1	0	0	1	0	0	0	C
4534a	N	0	0	1	0	0	1	1	0	0	N
4540a	N	1	0	1	1	0	1	0	0	0	N
4540b	C	1	0	1	0	0	0	0	1	0	N
4541a	N	0	0	1	0	0	0	1	1	0	N
4549a	N	1	0	1	1	0	1	0	0	1	E
4551a	C	0	0	1	1	0	1	0	0	1	E
4553a	E	0	0	1	0	0	1	0	0	0	N
4553b	E	0	0	1	0	0	1	0	1	0	N
4556a	C	0	0	1	1	0	1	0	0	0	C
4556b	C	0	0	1	0	0	1	0	0	0	C
4558a	C	0	0	1	1	0	1	0	0	0	N
4559a	N	1	0	1	0	0	0	1	0	0	N
4562a	E	0	0	1	0	0	1	0	1	0	E
4562b	E	0	0	1	0	0	1	0	0	0	E
4564a	E	0	0	1	0	0	1	0	1	0	E
4565a	C	1	0	1	1	0	1	0	0	0	C
4565b	C	1	0	1	1	0	1	0	0	0	C
4567a	C	0	0	1	1	0	1	0	0	0	N
4569a	C	0	0	1	1	0	1	0	0	0	C
4569b	C	0	0	1	1	0	1	0	0	0	C
4570a	E	0	0	1	0	0	1	0	0	0	E
4573a	E	0	0	1	0	0	1	0	0	0	E
4574a	C	1	0	1	1	0	1	0	0	0	C
4574b	C	1	0	1	1	0	1	0	0	0	C
4579a	N	0	0	0	0	0	0	0	0	0	N
4580a	E	0	0	1	0	0	1	0	0	0	E
4580b	E	0	0	1	0	0	1	0	0	0	E
4590a	C	1	0	1	0	0	1	0	0	0	C
4590b	C	1	0	1	1	0	1	0	0	0	C
4595a	N	1	0	1	0	0	0	1	0	0	N
4596a	N	0	0	0	0	0	0	0	0	0	N
4597a	N	0	0	0	0	0	0	0	0	0	N
4601a	C	1	0	1	0	0	1	0	0	0	C
4601b	C	1	0	1	1	0	1	0	0	0	C
4606a	E	1	0	1	0	0	1	0	0	0	E
4611a	E	0	0	1	0	0	1	1	0	0	N
4616a	E	0	0	1	0	0	1	0	0	0	N
4617a	C	1	0	1	0	0	1	0	0	0	C
4617b	C	1	0	1	1	0	1	0	0	0	C
4619a	C	1	0	1	1	0	1	0	0	0	C
4619b	C	1	0	1	1	0	1	0	0	0	C
4626a	C	1	0	1	1	0	1	0	0	0	C
4626b	C	1	0	1	0	0	1	0	0	0	C
4630a	N	1	0	1	0	0	0	0	1	0	N
4632a	N	0	0	1	1	0	0	0	1	0	N
4633a	N	1	0	1	0	0	0	0	1	0	N
4634a	E	0	0	1	0	0	1	0	0	0	E
4634b	E	0	0	1	0	0	1	0	0	0	E
4635a	C	0	0	1	1	0	1	0	0	0	C
4635b	C	1	0	1	1	0	1	0	0	0	C
4636a	E	0	0	1	0	0	1	0	0	0	E
4636b	E	0	0	1	0	0	1	0	0	0	E
4643a	E	0	0	1	0	0	1	0	0	0	N
4643b	E	0	0	1	0	0	1	0	0	0	N
4644a	C	0	0	1	1	0	1	0	0	0	C
4644b	C	1	0	1	1	0	1	0	0	0	C
4646a	N	1	0	1	0	0	1	0	0	0	N
4648a	N	1	0	1	0	0	1	0	0	0	N
4651a	E	0	0	1	0	0	1	0	0	0	E
4652a	E	1	0	1	0	0	1	0	0	0	E
4652b	E	0	0	1	0	0	1	0	0	0	N
4653a	C	0	0	1	1	0	1	0	0	0	C
4653b	C	1	0	1	1	0	1	0	0	0	C
4656a	N	1	0	1	0	0	1	0	0	0	N
4659a	N	1	0	1	1	0	1	0	0	0	N
4660a	N	1	0	1	0	0	0	0	1	0	N
4662a	C	1	0	1	0	0	1	0	0	0	C
4662b	C	1	0	1	1	0	1	0	0	0	C
4663a	E	0	0	1	0	0	1	0	0	0	E
4663b	E	0	0	1	0	0	1	0	0	0	E
4664a	C	1	0	1	0	0	1	0	0	0	C
4664b	C	1	0	1	1	0	1	0	0	0	C
4665a	N	0	0	1	0	0	1	1	1	0	N
4666a	N	1	0	1	1	0	1	0	1	0	C
4668a	N	1	0	1	1	0	1	1	1	0	N
4669a	C	0	0	1	0	0	1	1	1	0	N
4671a	C	0	0	1	0	0	1	0	0	0	N
4671b	C	1	0	1	0	0	1	0	0	0	N
4673a	E	0	0	1	0	0	1	0	1	0	N
4674a	C	0	0	0	0	0	0	0	0	0	N
4674b	C	0	0	0	0	0	0	0	0	0	N
4679a	N	0	0	1	0	0	1	0	1	0	N
4680a	E	0	0	1	0	0	1	1	0	0	N
4683a	E	0	0	1	0	0	1	0	1	0	E
4685a	N	0	0	1	0	0	1	1	0	0	N
4686a	N	0	0	1	1	0	1	0	0	0	N
4687a	N	0	0	1	0	0	1	0	1	0	N
4688a	N	0	0	1	1	0	1	0	0	0	N
4689a	C	0	0	1	0	0	1	0	0	0	N
4696a	N	0	0	1	0	0	1	0	1	0	N
4697a	N	0	0	1	0	0	1	0	1	0	N
4699a	E	0	0	1	0	0	1	0	0	0	E
4700a	C	1	0	1	1	0	1	0	0	0	C
4700b	C	1	0	1	1	0	1	0	0	0	C
4701a	E	0	0	1	0	0	1	1	0	0	N
4702a	N	0	0	1	0	0	1	1	0	1	N
4710a	E	0	0	1	0	0	1	0	0	0	E
4710b	E	0	0	1	0	0	1	0	0	0	E
4711a	C	1	0	1	1	0	1	0	0	0	C
4711b	C	0	0	1	1	0	1	0	0	0	C
4712a	N	1	0	1	0	0	0	1	0	0	N
4713a	N	1	0	1	1	0	1	0	0	0	N
4716a	N	1	0	1	0	0	0	0	1	0	N
4717a	E	0	0	1	0	0	1	0	0	0	E
4717b	E	0	0	1	0	0	1	0	0	0	E
4718a	C	0	0	1	1	0	1	0	0	0	C
4718b	C	1	0	1	1	0	1	0	0	0	C
4728a	E	1	0	1	0	0	1	0	0	0	N
4728b	E	1	0	1	0	0	1	0	0	0	N
4729a	C	0	0	1	1	0	1	0	0	0	C
4729b	C	1	0	1	1	0	1	0	0	0	C
4731a	C	1	0	1	0	0	1	0	0	0	C
4731b	C	1	0	1	0	0	1	0	0	0	C
4735a	C	1	0	1	1	0	1	0	0	0	N
4740a	C	1	0	1	1	0	1	0	0	0	C
4740b	C	1	0	1	1	0	1	0	0	0	C
4742a	E	0	0	1	0	0	1	0	1	0	N
4743a	C	0	0	1	1	0	1	1	0	0	N
4745a	E	0	0	1	0	0	1	0	1	0	E
4746a	N	0	0	1	1	0	1	1	0	0	N
4752a	N	1	0	1	0	0	1	0	0	0	N
4753a	N	0	0	1	0	0	1	0	1	0	N
4756a	N	1	0	1	0	0	1	0	0	0	N
4759a	E	0	0	1	0	0	1	0	0	0	E
4760a	C	0	0	1	0	0	1	0	0	1	C
4760b	C	0	0	1	0	0	1	0	0	1	C
4761a	N	1	0	1	0	0	1	0	0	0	N
4762a	N	1	0	1	0	0	0	0	0	1	N
4763a	N	1	0	1	0	0	0	1	0	0	N
4764a	N	1	0	1	0	0	1	0	0	0	N
4766a	N	0	0	1	0	0	1	1	0	0	N
4766b	E	0	0	1	0	0	1	0	1	0	E
4769a	N	0	0	1	0	0	1	1	0	0	N
4769b	C	0	0	1	0	0	1	0	1	0	E
4771a	N	1	0	1	0	0	1	0	0	0	N
4774a	N	1	0	1	0	0	1	0	0	0	N
4777a	E	0	0	1	0	0	1	0	0	0	N
4777b	E	0	0	1	0	0	1	0	0	0	E
4780a	N	0	0	1	0	0	1	0	0	1	C
4782a	C	1	0	1	1	0	1	0	0	0	C
4782b	C	0	0	1	1	0	1	0	0	0	C
4788a	N	1	0	1	0	1	1	0	0	0	N
